v1	I(V2)	Ix(x2:VF0)
2.064000000000043e+001	1.004265e+000	1.004265e+000
2.065000000000043e+001	1.003922e+000	1.003922e+000
2.066000000000043e+001	1.003600e+000	1.003600e+000
2.067000000000043e+001	1.003296e+000	1.003296e+000
2.068000000000043e+001	1.003010e+000	1.003010e+000
2.069000000000044e+001	1.002741e+000	1.002741e+000
2.070000000000044e+001	1.002489e+000	1.002489e+000
2.071000000000044e+001	1.002252e+000	1.002252e+000
2.072000000000044e+001	1.002030e+000	1.002030e+000
2.073000000000044e+001	1.001822e+000	1.001822e+000
2.074000000000044e+001	1.001627e+000	1.001627e+000
2.075000000000044e+001	1.001445e+000	1.001445e+000
2.076000000000045e+001	1.001275e+000	1.001275e+000
2.077000000000045e+001	1.001115e+000	1.001115e+000
2.078000000000045e+001	1.000967e+000	1.000967e+000
2.079000000000045e+001	1.000828e+000	1.000828e+000
2.080000000000045e+001	1.000698e+000	1.000698e+000
2.081000000000045e+001	1.000577e+000	1.000577e+000
2.082000000000046e+001	1.000465e+000	1.000465e+000
2.083000000000046e+001	1.000360e+000	1.000360e+000
2.084000000000046e+001	1.000262e+000	1.000262e+000
2.085000000000046e+001	1.000171e+000	1.000171e+000
2.086000000000046e+001	1.000086e+000	1.000086e+000
2.087000000000046e+001	1.000007e+000	1.000007e+000
2.088000000000046e+001	9.999332e-001	9.999332e-001
2.089000000000047e+001	9.998648e-001	9.998648e-001
2.090000000000047e+001	9.998012e-001	9.998012e-001
2.091000000000047e+001	9.997420e-001	9.997420e-001
2.092000000000047e+001	9.996868e-001	9.996868e-001
2.093000000000047e+001	9.996356e-001	9.996356e-001
2.094000000000047e+001	9.995880e-001	9.995880e-001
2.095000000000048e+001	9.995436e-001	9.995436e-001
2.096000000000048e+001	9.995024e-001	9.995024e-001
2.097000000000048e+001	9.994640e-001	9.994640e-001
2.098000000000048e+001	9.994283e-001	9.994283e-001
2.099000000000048e+001	9.993951e-001	9.993951e-001
2.100000000000048e+001	9.993643e-001	9.993643e-001
2.101000000000049e+001	9.993355e-001	9.993355e-001
2.102000000000049e+001	9.993088e-001	9.993088e-001
2.103000000000049e+001	9.992839e-001	9.992839e-001
2.104000000000049e+001	9.992607e-001	9.992607e-001
2.105000000000049e+001	9.992391e-001	9.992391e-001
2.106000000000049e+001	9.992189e-001	9.992189e-001
2.107000000000049e+001	9.992002e-001	9.992002e-001
2.108000000000050e+001	9.991827e-001	9.991827e-001
2.109000000000050e+001	9.991664e-001	9.991664e-001
2.110000000000050e+001	9.991511e-001	9.991511e-001
2.111000000000050e+001	9.991369e-001	9.991369e-001
2.112000000000050e+001	9.991236e-001	9.991236e-001
2.113000000000050e+001	9.991112e-001	9.991112e-001
2.114000000000051e+001	9.990996e-001	9.990996e-001
2.115000000000051e+001	9.990886e-001	9.990886e-001
2.116000000000051e+001	9.990785e-001	9.990785e-001
2.117000000000051e+001	9.990689e-001	9.990689e-001
2.118000000000051e+001	9.990599e-001	9.990599e-001
2.119000000000051e+001	9.990514e-001	9.990514e-001
2.120000000000051e+001	9.990435e-001	9.990435e-001
2.121000000000052e+001	9.990360e-001	9.990360e-001
2.122000000000052e+001	9.990289e-001	9.990289e-001
2.123000000000052e+001	9.990222e-001	9.990222e-001
2.124000000000052e+001	9.990159e-001	9.990159e-001
2.125000000000052e+001	9.990100e-001	9.990100e-001
2.126000000000052e+001	9.990043e-001	9.990043e-001
2.127000000000053e+001	9.989989e-001	9.989989e-001
2.128000000000053e+001	9.989939e-001	9.989939e-001
2.129000000000053e+001	9.989890e-001	9.989890e-001
2.130000000000053e+001	9.989843e-001	9.989843e-001
2.131000000000053e+001	9.989799e-001	9.989799e-001
2.132000000000053e+001	9.989756e-001	9.989756e-001
2.133000000000054e+001	9.989716e-001	9.989716e-001
2.134000000000054e+001	9.989676e-001	9.989676e-001
2.135000000000054e+001	9.989639e-001	9.989639e-001
2.136000000000054e+001	9.989603e-001	9.989603e-001
2.137000000000054e+001	9.989567e-001	9.989567e-001
2.138000000000054e+001	9.989533e-001	9.989533e-001
2.139000000000054e+001	9.989500e-001	9.989500e-001
2.140000000000055e+001	9.989468e-001	9.989468e-001
2.141000000000055e+001	9.989436e-001	9.989436e-001
2.142000000000055e+001	9.989406e-001	9.989406e-001
2.143000000000055e+001	9.989375e-001	9.989375e-001
2.144000000000055e+001	9.989346e-001	9.989346e-001
2.145000000000055e+001	9.989317e-001	9.989317e-001
2.146000000000056e+001	9.989289e-001	9.989289e-001
2.147000000000056e+001	9.989260e-001	9.989260e-001
2.148000000000056e+001	9.989233e-001	9.989233e-001
2.149000000000056e+001	9.989206e-001	9.989206e-001
2.150000000000056e+001	9.989178e-001	9.989178e-001
2.151000000000056e+001	9.989151e-001	9.989151e-001
2.152000000000056e+001	9.989125e-001	9.989125e-001
2.153000000000057e+001	9.989098e-001	9.989098e-001
2.154000000000057e+001	9.989071e-001	9.989071e-001
2.155000000000057e+001	9.989045e-001	9.989045e-001
2.156000000000057e+001	9.989018e-001	9.989018e-001
2.157000000000057e+001	9.988991e-001	9.988991e-001
2.158000000000057e+001	9.988964e-001	9.988964e-001
2.159000000000058e+001	9.988937e-001	9.988937e-001
2.160000000000058e+001	9.988911e-001	9.988911e-001
2.161000000000058e+001	9.988883e-001	9.988883e-001
2.162000000000058e+001	9.988856e-001	9.988856e-001
2.163000000000058e+001	9.988828e-001	9.988828e-001
2.164000000000058e+001	9.988800e-001	9.988800e-001
2.165000000000059e+001	9.988772e-001	9.988772e-001
2.166000000000059e+001	9.988744e-001	9.988744e-001
2.167000000000059e+001	9.988715e-001	9.988715e-001
2.168000000000059e+001	9.988686e-001	9.988686e-001
2.169000000000059e+001	9.988657e-001	9.988657e-001
2.170000000000059e+001	9.988627e-001	9.988627e-001
2.171000000000059e+001	9.988596e-001	9.988596e-001
2.172000000000060e+001	9.988566e-001	9.988566e-001
2.173000000000060e+001	9.988534e-001	9.988534e-001
2.174000000000060e+001	9.988503e-001	9.988503e-001
2.175000000000060e+001	9.988471e-001	9.988471e-001
2.176000000000060e+001	9.988438e-001	9.988438e-001
2.177000000000060e+001	9.988405e-001	9.988405e-001
2.178000000000061e+001	9.988371e-001	9.988371e-001
2.179000000000061e+001	9.988336e-001	9.988336e-001
2.180000000000061e+001	9.988301e-001	9.988301e-001
2.181000000000061e+001	9.988265e-001	9.988265e-001
2.182000000000061e+001	9.988229e-001	9.988229e-001
2.183000000000061e+001	9.988191e-001	9.988191e-001
2.184000000000061e+001	9.988153e-001	9.988153e-001
2.185000000000062e+001	9.988114e-001	9.988114e-001
2.186000000000062e+001	9.988075e-001	9.988075e-001
2.187000000000062e+001	9.988034e-001	9.988034e-001
2.188000000000062e+001	9.987993e-001	9.987993e-001
2.189000000000062e+001	9.987950e-001	9.987950e-001
2.190000000000062e+001	9.987907e-001	9.987907e-001
2.191000000000063e+001	9.987863e-001	9.987863e-001
2.192000000000063e+001	9.987818e-001	9.987818e-001
2.193000000000063e+001	9.987772e-001	9.987772e-001
2.194000000000063e+001	9.987724e-001	9.987724e-001
2.195000000000063e+001	9.987676e-001	9.987676e-001
2.196000000000063e+001	9.987626e-001	9.987626e-001
2.197000000000064e+001	9.987575e-001	9.987575e-001
2.198000000000064e+001	9.987524e-001	9.987524e-001
2.199000000000064e+001	9.987470e-001	9.987470e-001
2.200000000000064e+001	9.987416e-001	9.987416e-001
2.201000000000064e+001	9.987360e-001	9.987360e-001
2.202000000000064e+001	9.987302e-001	9.987302e-001
2.203000000000064e+001	9.987243e-001	9.987243e-001
2.204000000000065e+001	9.987183e-001	9.987183e-001
2.205000000000065e+001	9.987121e-001	9.987121e-001
2.206000000000065e+001	9.987057e-001	9.987057e-001
2.207000000000065e+001	9.986992e-001	9.986992e-001
2.208000000000065e+001	9.986926e-001	9.986926e-001
2.209000000000065e+001	9.986857e-001	9.986857e-001
2.210000000000066e+001	9.986787e-001	9.986787e-001
2.211000000000066e+001	9.986714e-001	9.986714e-001
2.212000000000066e+001	9.986640e-001	9.986640e-001
2.213000000000066e+001	9.986564e-001	9.986564e-001
2.214000000000066e+001	9.986486e-001	9.986486e-001
2.215000000000066e+001	9.986405e-001	9.986405e-001
2.216000000000066e+001	9.986323e-001	9.986323e-001
2.217000000000067e+001	9.986237e-001	9.986237e-001
2.218000000000067e+001	9.986150e-001	9.986150e-001
2.219000000000067e+001	9.986060e-001	9.986060e-001
2.220000000000067e+001	9.985968e-001	9.985968e-001
2.221000000000067e+001	9.985874e-001	9.985874e-001
2.222000000000067e+001	9.985776e-001	9.985776e-001
2.223000000000068e+001	9.985676e-001	9.985676e-001
2.224000000000068e+001	9.985573e-001	9.985573e-001
2.225000000000068e+001	9.985467e-001	9.985467e-001
2.226000000000068e+001	9.985358e-001	9.985358e-001
2.227000000000068e+001	9.985245e-001	9.985245e-001
2.228000000000068e+001	9.985130e-001	9.985130e-001
2.229000000000069e+001	9.985011e-001	9.985011e-001
2.230000000000069e+001	9.984889e-001	9.984889e-001
2.231000000000069e+001	9.984763e-001	9.984763e-001
2.232000000000069e+001	9.984634e-001	9.984634e-001
2.233000000000069e+001	9.984500e-001	9.984500e-001
2.234000000000069e+001	9.984363e-001	9.984363e-001
2.235000000000069e+001	9.984222e-001	9.984222e-001
2.236000000000070e+001	9.984077e-001	9.984077e-001
2.237000000000070e+001	9.983928e-001	9.983928e-001
2.238000000000070e+001	9.983773e-001	9.983773e-001
2.239000000000070e+001	9.983615e-001	9.983615e-001
2.240000000000070e+001	9.983451e-001	9.983451e-001
2.241000000000070e+001	9.983283e-001	9.983283e-001
2.242000000000071e+001	9.983110e-001	9.983110e-001
2.243000000000071e+001	9.982932e-001	9.982932e-001
2.244000000000071e+001	9.982747e-001	9.982747e-001
2.245000000000071e+001	9.982558e-001	9.982558e-001
2.246000000000071e+001	9.982364e-001	9.982364e-001
2.247000000000071e+001	9.982163e-001	9.982163e-001
2.248000000000072e+001	9.981955e-001	9.981955e-001
2.249000000000072e+001	9.981743e-001	9.981743e-001
2.250000000000072e+001	9.981523e-001	9.981523e-001
2.251000000000072e+001	9.981296e-001	9.981296e-001
2.252000000000072e+001	9.981063e-001	9.981063e-001
2.253000000000072e+001	9.980823e-001	9.980823e-001
2.254000000000072e+001	9.980575e-001	9.980575e-001
2.255000000000073e+001	9.980320e-001	9.980320e-001
2.256000000000073e+001	9.980057e-001	9.980057e-001
2.257000000000073e+001	9.979786e-001	9.979786e-001
2.258000000000073e+001	9.979507e-001	9.979507e-001
2.259000000000073e+001	9.979219e-001	9.979219e-001
2.260000000000073e+001	9.978923e-001	9.978923e-001
2.261000000000074e+001	9.978617e-001	9.978617e-001
2.262000000000074e+001	9.978302e-001	9.978302e-001
2.263000000000074e+001	9.977978e-001	9.977978e-001
2.264000000000074e+001	9.977643e-001	9.977643e-001
2.265000000000074e+001	9.977298e-001	9.977298e-001
2.266000000000074e+001	9.976943e-001	9.976943e-001
2.267000000000074e+001	9.976577e-001	9.976577e-001
2.268000000000075e+001	9.976199e-001	9.976199e-001
2.269000000000075e+001	9.975810e-001	9.975810e-001
2.270000000000075e+001	9.975410e-001	9.975410e-001
2.271000000000075e+001	9.974996e-001	9.974996e-001
2.272000000000075e+001	9.974570e-001	9.974570e-001
2.273000000000075e+001	9.974131e-001	9.974131e-001
2.274000000000076e+001	9.973679e-001	9.973679e-001
2.275000000000076e+001	9.973212e-001	9.973212e-001
2.276000000000076e+001	9.972732e-001	9.972732e-001
2.277000000000076e+001	9.972237e-001	9.972237e-001
2.278000000000076e+001	9.971727e-001	9.971727e-001
2.279000000000076e+001	9.971200e-001	9.971200e-001
2.280000000000077e+001	9.970658e-001	9.970658e-001
2.281000000000077e+001	9.970099e-001	9.970099e-001
2.282000000000077e+001	9.969524e-001	9.969524e-001
2.283000000000077e+001	9.968930e-001	9.968930e-001
2.284000000000077e+001	9.968320e-001	9.968320e-001
2.285000000000077e+001	9.967690e-001	9.967690e-001
2.286000000000077e+001	9.967040e-001	9.967040e-001
2.287000000000078e+001	9.966372e-001	9.966372e-001
2.288000000000078e+001	9.965683e-001	9.965683e-001
2.289000000000078e+001	9.964973e-001	9.964973e-001
2.290000000000078e+001	9.964241e-001	9.964241e-001
2.291000000000078e+001	9.963488e-001	9.963488e-001
2.292000000000078e+001	9.962712e-001	9.962712e-001
2.293000000000079e+001	9.961912e-001	9.961912e-001
2.294000000000079e+001	9.961089e-001	9.961089e-001
2.295000000000079e+001	9.960240e-001	9.960240e-001
2.296000000000079e+001	9.959366e-001	9.959366e-001
2.297000000000079e+001	9.958467e-001	9.958467e-001
2.298000000000079e+001	9.957540e-001	9.957540e-001
2.299000000000079e+001	9.956586e-001	9.956586e-001
2.300000000000080e+001	9.955603e-001	9.955603e-001
2.301000000000080e+001	9.954591e-001	9.954591e-001
2.302000000000080e+001	9.953549e-001	9.953549e-001
2.303000000000080e+001	9.952476e-001	9.952476e-001
2.304000000000080e+001	9.951372e-001	9.951372e-001
2.305000000000080e+001	9.950235e-001	9.950235e-001
2.306000000000081e+001	9.949065e-001	9.949065e-001
2.307000000000081e+001	9.947861e-001	9.947861e-001
2.308000000000081e+001	9.946622e-001	9.946622e-001
2.309000000000081e+001	9.945346e-001	9.945346e-001
2.310000000000081e+001	9.944034e-001	9.944034e-001
2.311000000000081e+001	9.942684e-001	9.942684e-001
2.312000000000082e+001	9.941294e-001	9.941294e-001
2.313000000000082e+001	9.939865e-001	9.939865e-001
2.314000000000082e+001	9.938395e-001	9.938395e-001
2.315000000000082e+001	9.936883e-001	9.936883e-001
2.316000000000082e+001	9.935328e-001	9.935328e-001
2.317000000000082e+001	9.933729e-001	9.933729e-001
2.318000000000082e+001	9.932085e-001	9.932085e-001
2.319000000000083e+001	9.930395e-001	9.930395e-001
2.320000000000083e+001	9.928657e-001	9.928657e-001
2.321000000000083e+001	9.926871e-001	9.926871e-001
2.322000000000083e+001	9.925036e-001	9.925036e-001
2.323000000000083e+001	9.923149e-001	9.923149e-001
2.324000000000083e+001	9.921211e-001	9.921211e-001
2.325000000000084e+001	9.919220e-001	9.919220e-001
2.326000000000084e+001	9.917175e-001	9.917175e-001
2.327000000000084e+001	9.915074e-001	9.915074e-001
2.328000000000084e+001	9.912916e-001	9.912916e-001
2.329000000000084e+001	9.910700e-001	9.910700e-001
2.330000000000084e+001	9.908426e-001	9.908426e-001
2.331000000000084e+001	9.906090e-001	9.906090e-001
2.332000000000085e+001	9.903694e-001	9.903694e-001
2.333000000000085e+001	9.901234e-001	9.901234e-001
2.334000000000085e+001	9.898710e-001	9.898710e-001
2.335000000000085e+001	9.896120e-001	9.896120e-001
2.336000000000085e+001	9.893464e-001	9.893464e-001
2.337000000000085e+001	9.890739e-001	9.890739e-001
2.338000000000086e+001	9.887945e-001	9.887945e-001
2.339000000000086e+001	9.885080e-001	9.885080e-001
2.340000000000086e+001	9.882144e-001	9.882144e-001
2.341000000000086e+001	9.879134e-001	9.879134e-001
2.342000000000086e+001	9.876049e-001	9.876049e-001
2.343000000000086e+001	9.872888e-001	9.872888e-001
2.344000000000087e+001	9.869650e-001	9.869650e-001
2.345000000000087e+001	9.866334e-001	9.866334e-001
2.346000000000087e+001	9.862937e-001	9.862937e-001
2.347000000000087e+001	9.859459e-001	9.859459e-001
2.348000000000087e+001	9.855899e-001	9.855899e-001
2.349000000000087e+001	9.852255e-001	9.852255e-001
2.350000000000087e+001	9.848526e-001	9.848526e-001
2.351000000000088e+001	9.844711e-001	9.844711e-001
2.352000000000088e+001	9.840808e-001	9.840808e-001
2.353000000000088e+001	9.836817e-001	9.836817e-001
2.354000000000088e+001	9.832735e-001	9.832735e-001
2.355000000000088e+001	9.828562e-001	9.828562e-001
2.356000000000088e+001	9.824297e-001	9.824297e-001
2.357000000000089e+001	9.819938e-001	9.819938e-001
2.358000000000089e+001	9.815484e-001	9.815484e-001
2.359000000000089e+001	9.810935e-001	9.810935e-001
2.360000000000089e+001	9.806288e-001	9.806288e-001
2.361000000000089e+001	9.801544e-001	9.801544e-001
2.362000000000089e+001	9.796700e-001	9.796700e-001
2.363000000000089e+001	9.791756e-001	9.791756e-001
2.364000000000090e+001	9.786711e-001	9.786711e-001
2.365000000000090e+001	9.781563e-001	9.781563e-001
2.366000000000090e+001	9.776313e-001	9.776313e-001
2.367000000000090e+001	9.770958e-001	9.770958e-001
2.368000000000090e+001	9.765498e-001	9.765498e-001
2.369000000000090e+001	9.759933e-001	9.759933e-001
2.370000000000091e+001	9.754260e-001	9.754260e-001
2.371000000000091e+001	9.748480e-001	9.748480e-001
2.372000000000091e+001	9.742592e-001	9.742592e-001
2.373000000000091e+001	9.736595e-001	9.736595e-001
2.374000000000091e+001	9.730487e-001	9.730487e-001
2.375000000000091e+001	9.724270e-001	9.724270e-001
2.376000000000092e+001	9.717940e-001	9.717940e-001
2.377000000000092e+001	9.711500e-001	9.711500e-001
2.378000000000092e+001	9.704946e-001	9.704946e-001
2.379000000000092e+001	9.698281e-001	9.698281e-001
2.380000000000092e+001	9.691501e-001	9.691501e-001
2.381000000000092e+001	9.684608e-001	9.684608e-001
2.382000000000092e+001	9.677600e-001	9.677600e-001
2.383000000000093e+001	9.670478e-001	9.670478e-001
2.384000000000093e+001	9.663240e-001	9.663240e-001
2.385000000000093e+001	9.655887e-001	9.655887e-001
2.386000000000093e+001	9.648419e-001	9.648419e-001
2.387000000000093e+001	9.640835e-001	9.640835e-001
2.388000000000093e+001	9.633134e-001	9.633134e-001
2.389000000000094e+001	9.625317e-001	9.625317e-001
2.390000000000094e+001	9.617383e-001	9.617383e-001
2.391000000000094e+001	9.609333e-001	9.609333e-001
2.392000000000094e+001	9.601166e-001	9.601166e-001
2.393000000000094e+001	9.592883e-001	9.592883e-001
2.394000000000094e+001	9.584482e-001	9.584482e-001
2.395000000000094e+001	9.575965e-001	9.575965e-001
2.396000000000095e+001	9.567331e-001	9.567331e-001
2.397000000000095e+001	9.558581e-001	9.558581e-001
2.398000000000095e+001	9.549713e-001	9.549713e-001
2.399000000000095e+001	9.540730e-001	9.540730e-001
2.400000000000095e+001	9.531630e-001	9.531630e-001
2.401000000000095e+001	9.522414e-001	9.522414e-001
2.402000000000096e+001	9.513082e-001	9.513082e-001
2.403000000000096e+001	9.503635e-001	9.503635e-001
2.404000000000096e+001	9.494072e-001	9.494072e-001
2.405000000000096e+001	9.484394e-001	9.484394e-001
2.406000000000096e+001	9.474602e-001	9.474602e-001
2.407000000000096e+001	9.464695e-001	9.464695e-001
2.408000000000097e+001	9.454674e-001	9.454674e-001
2.409000000000097e+001	9.444540e-001	9.444540e-001
2.410000000000097e+001	9.434292e-001	9.434292e-001
2.411000000000097e+001	9.423932e-001	9.423932e-001
2.412000000000097e+001	9.413460e-001	9.413460e-001
2.413000000000097e+001	9.402876e-001	9.402876e-001
2.414000000000097e+001	9.392180e-001	9.392180e-001
2.415000000000098e+001	9.381374e-001	9.381374e-001
2.416000000000098e+001	9.370458e-001	9.370458e-001
2.417000000000098e+001	9.359432e-001	9.359432e-001
2.418000000000098e+001	9.348297e-001	9.348297e-001
2.419000000000098e+001	9.337053e-001	9.337053e-001
2.420000000000098e+001	9.325701e-001	9.325701e-001
2.421000000000099e+001	9.314241e-001	9.314241e-001
2.422000000000099e+001	9.302676e-001	9.302676e-001
2.423000000000099e+001	9.291003e-001	9.291003e-001
2.424000000000099e+001	9.279226e-001	9.279226e-001
2.425000000000099e+001	9.267343e-001	9.267343e-001
2.426000000000099e+001	9.255357e-001	9.255357e-001
2.427000000000099e+001	9.243267e-001	9.243267e-001
2.428000000000100e+001	9.231073e-001	9.231073e-001
2.429000000000100e+001	9.218778e-001	9.218778e-001
2.430000000000100e+001	9.206381e-001	9.206381e-001
2.431000000000100e+001	9.193884e-001	9.193884e-001
2.432000000000100e+001	9.181286e-001	9.181286e-001
2.433000000000100e+001	9.168588e-001	9.168588e-001
2.434000000000101e+001	9.155792e-001	9.155792e-001
2.435000000000101e+001	9.142898e-001	9.142898e-001
2.436000000000101e+001	9.129907e-001	9.129907e-001
2.437000000000101e+001	9.116818e-001	9.116818e-001
2.438000000000101e+001	9.103635e-001	9.103635e-001
2.439000000000101e+001	9.090356e-001	9.090356e-001
2.440000000000102e+001	9.076982e-001	9.076982e-001
2.441000000000102e+001	9.063514e-001	9.063514e-001
2.442000000000102e+001	9.049954e-001	9.049954e-001
2.443000000000102e+001	9.036301e-001	9.036301e-001
2.444000000000102e+001	9.022557e-001	9.022557e-001
2.445000000000102e+001	9.008722e-001	9.008722e-001
2.446000000000102e+001	8.994797e-001	8.994797e-001
2.447000000000103e+001	8.980783e-001	8.980783e-001
2.448000000000103e+001	8.966679e-001	8.966679e-001
2.449000000000103e+001	8.952488e-001	8.952488e-001
2.450000000000103e+001	8.938209e-001	8.938209e-001
2.451000000000103e+001	8.923844e-001	8.923844e-001
2.452000000000103e+001	8.909392e-001	8.909392e-001
2.453000000000104e+001	8.894857e-001	8.894857e-001
2.454000000000104e+001	8.880236e-001	8.880236e-001
2.455000000000104e+001	8.865531e-001	8.865531e-001
2.456000000000104e+001	8.850744e-001	8.850744e-001
2.457000000000104e+001	8.835874e-001	8.835874e-001
2.458000000000104e+001	8.820922e-001	8.820922e-001
2.459000000000104e+001	8.805889e-001	8.805889e-001
2.460000000000105e+001	8.790777e-001	8.790777e-001
2.461000000000105e+001	8.775584e-001	8.775584e-001
2.462000000000105e+001	8.760313e-001	8.760313e-001
2.463000000000105e+001	8.744963e-001	8.744963e-001
2.464000000000105e+001	8.729535e-001	8.729535e-001
2.465000000000105e+001	8.714031e-001	8.714031e-001
2.466000000000106e+001	8.698450e-001	8.698450e-001
2.467000000000106e+001	8.682794e-001	8.682794e-001
2.468000000000106e+001	8.667062e-001	8.667062e-001
2.469000000000106e+001	8.651257e-001	8.651257e-001
2.470000000000106e+001	8.635377e-001	8.635377e-001
2.471000000000106e+001	8.619424e-001	8.619424e-001
2.472000000000107e+001	8.603398e-001	8.603398e-001
2.473000000000107e+001	8.587301e-001	8.587301e-001
2.474000000000107e+001	8.571132e-001	8.571132e-001
2.475000000000107e+001	8.554894e-001	8.554894e-001
2.476000000000107e+001	8.538584e-001	8.538584e-001
2.477000000000107e+001	8.522205e-001	8.522205e-001
2.478000000000107e+001	8.505757e-001	8.505757e-001
2.479000000000108e+001	8.489242e-001	8.489242e-001
2.480000000000108e+001	8.472658e-001	8.472658e-001
2.481000000000108e+001	8.456007e-001	8.456007e-001
2.482000000000108e+001	8.439289e-001	8.439289e-001
2.483000000000108e+001	8.422506e-001	8.422506e-001
2.484000000000108e+001	8.405657e-001	8.405657e-001
2.485000000000109e+001	8.388743e-001	8.388743e-001
2.486000000000109e+001	8.371764e-001	8.371764e-001
2.487000000000109e+001	8.354722e-001	8.354722e-001
2.488000000000109e+001	8.337617e-001	8.337617e-001
2.489000000000109e+001	8.320448e-001	8.320448e-001
2.490000000000109e+001	8.303218e-001	8.303218e-001
2.491000000000109e+001	8.285925e-001	8.285925e-001
2.492000000000110e+001	8.268572e-001	8.268572e-001
2.493000000000110e+001	8.251158e-001	8.251158e-001
2.494000000000110e+001	8.233684e-001	8.233684e-001
2.495000000000110e+001	8.216149e-001	8.216149e-001
2.496000000000110e+001	8.198556e-001	8.198556e-001
2.497000000000110e+001	8.180904e-001	8.180904e-001
2.498000000000111e+001	8.163193e-001	8.163193e-001
2.499000000000111e+001	8.145425e-001	8.145425e-001
2.500000000000111e+001	8.127600e-001	8.127600e-001
2.501000000000111e+001	8.109717e-001	8.109717e-001
2.502000000000111e+001	8.091779e-001	8.091779e-001
2.503000000000111e+001	8.073784e-001	8.073784e-001
2.504000000000112e+001	8.055734e-001	8.055734e-001
2.505000000000112e+001	8.037629e-001	8.037629e-001
2.506000000000112e+001	8.019469e-001	8.019469e-001
2.507000000000112e+001	8.001255e-001	8.001255e-001
2.508000000000112e+001	7.982988e-001	7.982988e-001
2.509000000000112e+001	7.964666e-001	7.964666e-001
2.510000000000112e+001	7.946293e-001	7.946293e-001
2.511000000000113e+001	7.927867e-001	7.927867e-001
2.512000000000113e+001	7.909388e-001	7.909388e-001
2.513000000000113e+001	7.890858e-001	7.890858e-001
2.514000000000113e+001	7.872277e-001	7.872277e-001
2.515000000000113e+001	7.853644e-001	7.853644e-001
2.516000000000113e+001	7.834962e-001	7.834962e-001
2.517000000000114e+001	7.816229e-001	7.816229e-001
2.518000000000114e+001	7.797447e-001	7.797447e-001
2.519000000000114e+001	7.778616e-001	7.778616e-001
2.520000000000114e+001	7.759736e-001	7.759736e-001
2.521000000000114e+001	7.740806e-001	7.740806e-001
2.522000000000114e+001	7.721829e-001	7.721829e-001
2.523000000000114e+001	7.702804e-001	7.702804e-001
2.524000000000115e+001	7.683732e-001	7.683732e-001
2.525000000000115e+001	7.664613e-001	7.664613e-001
2.526000000000115e+001	7.645446e-001	7.645446e-001
2.527000000000115e+001	7.626234e-001	7.626234e-001
2.528000000000115e+001	7.606975e-001	7.606975e-001
2.529000000000115e+001	7.587670e-001	7.587670e-001
2.530000000000116e+001	7.568321e-001	7.568321e-001
2.531000000000116e+001	7.548926e-001	7.548926e-001
2.532000000000116e+001	7.529486e-001	7.529486e-001
2.533000000000116e+001	7.510002e-001	7.510002e-001
2.534000000000116e+001	7.490475e-001	7.490475e-001
2.535000000000116e+001	7.470903e-001	7.470903e-001
2.536000000000117e+001	7.451288e-001	7.451288e-001
2.537000000000117e+001	7.431629e-001	7.431629e-001
2.538000000000117e+001	7.411928e-001	7.411928e-001
2.539000000000117e+001	7.392185e-001	7.392185e-001
2.540000000000117e+001	7.372399e-001	7.372399e-001
2.541000000000117e+001	7.352571e-001	7.352571e-001
2.542000000000117e+001	7.332702e-001	7.332702e-001
2.543000000000118e+001	7.312792e-001	7.312792e-001
2.544000000000118e+001	7.292840e-001	7.292840e-001
2.545000000000118e+001	7.272848e-001	7.272848e-001
2.546000000000118e+001	7.252815e-001	7.252815e-001
2.547000000000118e+001	7.232742e-001	7.232742e-001
2.548000000000118e+001	7.212629e-001	7.212629e-001
2.549000000000119e+001	7.192477e-001	7.192477e-001
2.550000000000119e+001	7.172285e-001	7.172285e-001
2.551000000000119e+001	7.152054e-001	7.152054e-001
2.552000000000119e+001	7.131785e-001	7.131785e-001
2.553000000000119e+001	7.111477e-001	7.111477e-001
2.554000000000119e+001	7.091130e-001	7.091130e-001
2.555000000000119e+001	7.070745e-001	7.070745e-001
2.556000000000120e+001	7.050323e-001	7.050323e-001
2.557000000000120e+001	7.029863e-001	7.029863e-001
2.558000000000120e+001	7.009366e-001	7.009366e-001
2.559000000000120e+001	6.988832e-001	6.988832e-001
2.560000000000120e+001	6.968260e-001	6.968260e-001
2.561000000000120e+001	6.947653e-001	6.947653e-001
2.562000000000121e+001	6.927009e-001	6.927009e-001
2.563000000000121e+001	6.906329e-001	6.906329e-001
2.564000000000121e+001	6.885613e-001	6.885613e-001
2.565000000000121e+001	6.864861e-001	6.864861e-001
2.566000000000121e+001	6.844075e-001	6.844075e-001
2.567000000000121e+001	6.823252e-001	6.823252e-001
2.568000000000122e+001	6.802396e-001	6.802396e-001
2.569000000000122e+001	6.781504e-001	6.781504e-001
2.570000000000122e+001	6.760578e-001	6.760578e-001
2.571000000000122e+001	6.739617e-001	6.739617e-001
2.572000000000122e+001	6.718622e-001	6.718622e-001
2.573000000000122e+001	6.697594e-001	6.697594e-001
2.574000000000122e+001	6.676531e-001	6.676531e-001
2.575000000000123e+001	6.655436e-001	6.655436e-001
2.576000000000123e+001	6.634307e-001	6.634307e-001
2.577000000000123e+001	6.613145e-001	6.613145e-001
2.578000000000123e+001	6.591951e-001	6.591951e-001
2.579000000000123e+001	6.570723e-001	6.570723e-001
2.580000000000123e+001	6.549463e-001	6.549463e-001
